week_ending,spot_price,creation_volume_total,creation_by_activity,cumulative_surplus,annual_demand,penalty_rate,days_to_surrender,price_to_penalty_ratio,policy_events,data_quality
2020-10-09,19.5,94017,"{""commercial_lighting"": 47008, ""heer"": 15983, ""iheab"": 20684, ""piamv"": 10342}",4536538,4900000,29.02,173,0.672,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}]",synthetic_monthly
2020-10-16,19.62,91135,"{""commercial_lighting"": 45568, ""heer"": 15493, ""iheab"": 20050, ""piamv"": 10025}",4542308,4900000,29.02,166,0.6761,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}]",synthetic_monthly
2020-10-23,19.73,88382,"{""commercial_lighting"": 44191, ""heer"": 15025, ""iheab"": 19444, ""piamv"": 9722}",4548077,4900000,29.02,159,0.6799,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}]",synthetic_monthly
2020-10-30,19.85,85798,"{""commercial_lighting"": 42899, ""heer"": 14586, ""iheab"": 18876, ""piamv"": 9438}",4553846,4900000,29.02,152,0.684,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}]",synthetic_monthly
2020-11-06,19.96,83422,"{""commercial_lighting"": 41711, ""heer"": 14182, ""iheab"": 18353, ""piamv"": 9176}",4559615,4900000,29.02,145,0.6878,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2020-11-13,20.08,81287,"{""commercial_lighting"": 40644, ""heer"": 13819, ""iheab"": 17883, ""piamv"": 8942}",4565385,4900000,29.02,138,0.6919,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2020-11-20,20.19,79425,"{""commercial_lighting"": 39712, ""heer"": 13502, ""iheab"": 17474, ""piamv"": 8737}",4571154,4900000,29.02,131,0.6957,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2020-11-27,20.31,77864,"{""commercial_lighting"": 38932, ""heer"": 13237, ""iheab"": 17130, ""piamv"": 8565}",4576923,4900000,29.02,124,0.6999,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2020-12-04,20.42,76625,"{""commercial_lighting"": 38312, ""heer"": 13026, ""iheab"": 16858, ""piamv"": 8429}",4582692,4900000,29.02,117,0.7037,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2020-12-11,20.5,75726,"{""commercial_lighting"": 37863, ""heer"": 12873, ""iheab"": 16660, ""piamv"": 8330}",4588462,4900000,29.02,110,0.7064,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2020-12-18,20.5,75182,"{""commercial_lighting"": 37591, ""heer"": 12781, ""iheab"": 16540, ""piamv"": 8270}",4594231,4900000,29.02,103,0.7064,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2020-12-25,20.5,75000,"{""commercial_lighting"": 37500, ""heer"": 12750, ""iheab"": 16500, ""piamv"": 8250}",4600000,4900000,29.02,96,0.7064,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-01-08,20.8,83857,"{""commercial_lighting"": 37736, ""heer"": 16771, ""iheab"": 19287, ""piamv"": 10063}",4611538,5200000,29.09,82,0.715,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-01-15,20.8,84464,"{""commercial_lighting"": 38009, ""heer"": 16893, ""iheab"": 19427, ""piamv"": 10136}",4623077,5200000,29.09,75,0.715,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-01-22,20.89,85466,"{""commercial_lighting"": 38460, ""heer"": 17093, ""iheab"": 19657, ""piamv"": 10256}",4634615,5200000,29.09,68,0.7181,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-01-29,20.98,86848,"{""commercial_lighting"": 39082, ""heer"": 17370, ""iheab"": 19975, ""piamv"": 10422}",4646154,5200000,29.09,61,0.7212,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-02-05,21.08,88590,"{""commercial_lighting"": 39866, ""heer"": 17718, ""iheab"": 20376, ""piamv"": 10631}",4657692,5200000,29.09,54,0.7246,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-02-12,21.17,90667,"{""commercial_lighting"": 40800, ""heer"": 18133, ""iheab"": 20853, ""piamv"": 10880}",4669231,5200000,29.09,47,0.7277,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-02-19,21.29,93048,"{""commercial_lighting"": 41872, ""heer"": 18610, ""iheab"": 21401, ""piamv"": 11166}",4680769,5200000,29.09,40,0.7319,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-02-26,21.43,95698,"{""commercial_lighting"": 43064, ""heer"": 19140, ""iheab"": 22011, ""piamv"": 11484}",4692308,5200000,29.09,33,0.7367,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-03-05,21.57,98580,"{""commercial_lighting"": 44361, ""heer"": 19716, ""iheab"": 22673, ""piamv"": 11830}",4703846,5200000,29.09,26,0.7415,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-03-12,21.71,101650,"{""commercial_lighting"": 45742, ""heer"": 20330, ""iheab"": 23380, ""piamv"": 12198}",4715385,5200000,29.09,19,0.7463,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-03-19,21.85,104865,"{""commercial_lighting"": 47189, ""heer"": 20973, ""iheab"": 24119, ""piamv"": 12584}",4726923,5200000,29.09,12,0.7511,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-03-26,22.02,108177,"{""commercial_lighting"": 48680, ""heer"": 21635, ""iheab"": 24881, ""piamv"": 12981}",4738462,5200000,29.09,5,0.757,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-04-02,22.18,111538,"{""commercial_lighting"": 50192, ""heer"": 22308, ""iheab"": 25654, ""piamv"": 13385}",4750000,5200000,29.09,363,0.7625,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-04-09,22.34,114900,"{""commercial_lighting"": 51705, ""heer"": 22980, ""iheab"": 26427, ""piamv"": 13788}",4761538,5200000,29.09,356,0.768,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-04-16,22.5,118212,"{""commercial_lighting"": 53195, ""heer"": 23642, ""iheab"": 27189, ""piamv"": 14185}",4773077,5200000,29.09,349,0.7735,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-04-23,22.62,121426,"{""commercial_lighting"": 54642, ""heer"": 24285, ""iheab"": 27928, ""piamv"": 14571}",4784615,5200000,29.09,342,0.7776,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-04-30,22.73,124497,"{""commercial_lighting"": 56024, ""heer"": 24899, ""iheab"": 28634, ""piamv"": 14940}",4796154,5200000,29.09,335,0.7814,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-05-07,22.85,127379,"{""commercial_lighting"": 57321, ""heer"": 25476, ""iheab"": 29297, ""piamv"": 15285}",4807692,5200000,29.09,328,0.7855,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-05-14,22.96,130029,"{""commercial_lighting"": 58513, ""heer"": 26006, ""iheab"": 29907, ""piamv"": 15603}",4819231,5200000,29.09,321,0.7893,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-05-21,23.08,132410,"{""commercial_lighting"": 59584, ""heer"": 26482, ""iheab"": 30454, ""piamv"": 15889}",4830769,5200000,29.09,314,0.7934,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-05-28,23.19,134487,"{""commercial_lighting"": 60519, ""heer"": 26897, ""iheab"": 30932, ""piamv"": 16138}",4842308,5200000,29.09,307,0.7972,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-06-04,23.31,136229,"{""commercial_lighting"": 61303, ""heer"": 27246, ""iheab"": 31333, ""piamv"": 16347}",4853846,5200000,29.09,300,0.8013,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-06-11,23.42,137611,"{""commercial_lighting"": 61925, ""heer"": 27522, ""iheab"": 31651, ""piamv"": 16513}",4865385,5200000,29.09,293,0.8051,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-06-18,23.54,138613,"{""commercial_lighting"": 62376, ""heer"": 27723, ""iheab"": 31881, ""piamv"": 16634}",4876923,5200000,29.09,286,0.8092,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-06-25,23.65,139220,"{""commercial_lighting"": 62649, ""heer"": 27844, ""iheab"": 32021, ""piamv"": 16706}",4888462,5200000,29.09,279,0.813,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}]",synthetic_monthly
2021-07-02,23.77,139423,"{""commercial_lighting"": 62740, ""heer"": 27885, ""iheab"": 32067, ""piamv"": 16731}",4900000,5200000,29.09,272,0.8171,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}]",synthetic_monthly
2021-07-09,23.88,139220,"{""commercial_lighting"": 62649, ""heer"": 27844, ""iheab"": 32021, ""piamv"": 16706}",4911538,5200000,29.09,265,0.8209,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}]",synthetic_monthly
2021-07-16,24.0,138613,"{""commercial_lighting"": 62376, ""heer"": 27723, ""iheab"": 31881, ""piamv"": 16634}",4923077,5200000,29.09,258,0.825,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}]",synthetic_monthly
2021-07-23,24.12,137611,"{""commercial_lighting"": 61925, ""heer"": 27522, ""iheab"": 31651, ""piamv"": 16513}",4934615,5200000,29.09,251,0.8292,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}]",synthetic_monthly
2021-07-30,24.23,136229,"{""commercial_lighting"": 61303, ""heer"": 27246, ""iheab"": 31333, ""piamv"": 16347}",4946154,5200000,29.09,244,0.8329,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}]",synthetic_monthly
